time,x acceleration,y acceleration,z acceleration,magnitude acceleration
25.57053987,-0.001245713,0.058340832,0.063686703,0.086378242
25.58060688,-0.009003351,0.064718244,0.074304662,0.098947937
25.59067388,-0.002468448,0.064809771,0.06860889,0.094411754
25.60074088,0.000485666,0.043686887,0.082222377,0.093109072
25.61080887,-0.006586505,0.031162644,0.085360578,0.091109389
25.62087587,0.003490148,0.003893058,0.074582405,0.074765448
25.63094288,-0.004053847,-0.009069799,0.043899141,0.045009216
25.64101042,0.00574044,-0.031300584,0.026539927,0.041437265
25.65107742,-0.000572589,-0.054348188,0.019806274,0.057847575
25.66114442,-0.010312204,-0.054848765,0.031336398,0.064005456
25.67121142,-0.006249924,-0.041735689,0.033286445,0.053748644
25.68127842,-0.010723419,-0.028044032,0.027448584,0.040680268
25.69134642,0.020868704,-0.011634918,0.027750301,0.036619029
25.70141342,-0.001640921,0.021340985,0.041224625,0.046449972
25.71148042,0.015231595,0.041780201,0.058594948,0.073559191
25.72154742,0.006096462,0.049772742,0.057703832,0.076447531
25.73161442,-0.014290111,0.061263014,0.068938088,0.093326439
25.74168142,0.002317599,0.055850247,0.073134634,0.092050508
25.75174842,0.014266978,0.048150725,0.071490397,0.08736656
25.76181642,0.008511554,0.05280043,0.058317205,0.079127925
25.77188342,0.000638753,0.027971654,0.051276573,0.058413255
25.78195042,0.013964467,-0.005995589,0.042436752,0.04507584
25.79201742,0.017292062,-0.020197726,0.03868167,0.046938632
25.80208442,0.023516378,-0.029847624,0.012772073,0.040087735
25.81215142,0.013321867,-0.029523615,0.029378166,0.043728624
25.82221842,-0.003972818,-0.025674356,0.039249435,0.047068822
25.83228642,0.003470487,-0.026796401,0.045383164,0.052817828
25.84235342,-0.001707369,-0.022429261,0.041495351,0.047200116
25.85242042,0.010633098,-0.01828333,0.053630077,0.057650049
25.86248742,0.006482223,0.010591811,0.059481386,0.060763813
25.87255442,0.002917715,0.032753562,0.063542862,0.071547217
25.88262142,-0.001081168,0.040259359,0.066104527,0.077406675
25.89268842,-0.002152945,0.042049941,0.064470815,0.077002069
25.90275642,0.011953326,0.047636243,0.057592735,0.075690269
25.91282342,-0.007532456,0.046035714,0.058042386,0.074464377
25.92289042,0.002521447,0.036835503,0.031390777,0.048462283
25.93295742,-0.004723034,0.017090169,0.029130828,0.034102582
25.94302442,0.02266685,0.012195647,0.037345582,0.045356503
25.95309142,0.002019309,-0.009114841,0.023852547,0.025614486
25.96315842,0.001850141,-0.005028094,0.023984694,0.024575807
25.97322642,0.015877867,-0.015793001,0.024272377,0.033025351
25.98329342,0.01042712,-0.011298374,0.039833572,0.042697676
25.99336042,0.003427081,-0.020564237,0.034148324,0.040009259
26.00342742,0.004420303,-0.001412304,0.029219121,0.029585313
26.01349442,-0.005770708,0.000561936,0.044351131,0.04472851
26.02356142,0.004484339,0.000564932,0.058891987,0.059065172
26.03362842,-0.006574481,0.006595751,0.071937125,0.072537422
26.04369642,-0.012146613,0.007696325,0.067613109,0.069125293
26.05376342,-0.008096384,0.015397418,0.058791414,0.061311193
26.06383042,0.004419792,0.018160721,0.070767682,0.073194338
26.07389742,-0.001707734,0.03894443,0.051751952,0.064790813
26.08396442,0.000874424,0.043568627,0.055483645,0.070550866
26.09403142,0.009648162,0.042836245,0.045138751,0.062972516
26.10409942,0.005738284,0.021287812,0.02760529,0.035329179
26.11416642,0.029487947,0.015743811,0.029384598,0.044506867
26.12423342,0.02881644,0.003422266,0.021140608,0.035902986
26.13430042,0.014384662,-0.007812611,0.022184921,0.027570385
26.14436742,0.004145658,-0.011486782,0.012155192,0.017230245
26.15443442,0.009273172,-0.014180667,0.041500028,0.044825611
26.16450142,-0.007815452,-0.016234648,0.030884993,0.035756508
26.17456942,-0.002906395,-0.020463647,0.053352919,0.057216623
26.18463642,-0.032511561,-0.015268176,0.066986872,0.076008946
26.19470342,-0.029972416,-0.012646413,0.049782609,0.0594692
26.20477042,-0.021247786,-0.007945727,0.075384058,0.078723308
26.21483742,-0.011113848,0.023388406,0.081672154,0.085678912
26.22490442,-0.000551328,0.023201953,0.063408961,0.067522817
26.23497142,-0.007435228,0.041531603,0.064300661,0.076907293
26.24503942,0.007876739,0.038085254,0.055011774,0.067370802
26.25510642,0.015361001,0.054289698,0.040186159,0.069269467
26.26517342,0.022035899,0.045709329,0.029556506,0.058724021
26.27524042,0.027801208,0.035758611,0.027459109,0.052967803
26.28530742,0.023677907,0.008002262,0.006202142,0.025751622
26.29537442,0.024822901,0.002876501,0.00919767,0.026627952
26.30544242,0.022607528,-0.005850505,0.017729343,0.029319931
26.31550942,-0.00409126,-0.028768411,0.032701138,0.043746135
26.32557642,-0.015642051,-0.032477756,0.027014721,0.045047459
26.33564342,-0.017009724,-0.013749709,0.046922151,0.051769426
26.34571042,-0.00460312,-0.010846055,0.058148805,0.059330508
26.35577742,-0.031416359,-0.002466794,0.07626231,0.082516741
26.36584442,-0.016645132,0.009012204,0.082844521,0.084979379
26.37591242,-0.026072972,0.019915525,0.073263273,0.080274125
26.38597942,-0.023864789,0.037256503,0.085238371,0.096037259
26.39604642,-0.006383159,0.04296408,0.072521262,0.084533959
26.40611342,0.008527607,0.035657034,0.054715905,0.065863301
26.41618042,0.032488026,0.028972241,0.037361369,0.057364924
26.42624742,0.029702558,0.027089511,0.014318662,0.042674438
26.43631542,0.025781699,0.018999943,-4.26847E-05,0.032026483
26.44638242,0.019168288,-0.000493962,-0.027283693,0.033347671
26.45644942,0.014735888,0.001885544,-0.009771867,0.017781762
26.46651642,0.00747223,-0.016459035,0.004889442,0.018725402
26.47658342,0.002788647,-0.027104896,0.028829697,0.03966867
26.48665042,-0.018181013,-0.016709807,0.037052051,0.044526637
26.49671742,-0.012090132,-0.001726043,0.059044014,0.060293832
26.50678542,-0.018750687,0.010017176,0.073704153,0.076708763
26.51685242,-0.021828624,0.02065856,0.087471423,0.09249062
26.52691942,0.001196377,0.012140062,0.090916602,0.091731352
26.53698642,-0.006242076,0.025747081,0.101852649,0.105241807
26.54705342,-0.023710889,0.017013187,0.083154423,0.088126686
26.55712042,-0.015592121,0.021901989,0.073439274,0.078205744
26.56718842,0.015651964,0.017548097,0.034683929,0.041903396
26.57725542,0.01731028,0.01199052,0.020329015,0.029269219
26.58732242,0.011018603,-2.34254E-05,-0.002114353,0.011219654
26.59738942,0.022184802,0.014078506,-0.00959762,0.027972917
26.60745642,0.028137651,-0.000866119,-0.012446968,0.030779938
26.61752342,0.013992798,-0.007744655,-0.019047305,0.024871227
26.62759042,0.021834938,-0.009570997,0.001294574,0.023875603
26.63765842,0.01088303,-0.006155236,0.030170463,0.0326586
26.64772513,-0.008372628,0.008157926,0.04886752,0.050246265
26.65779213,0.002252859,0.006161266,0.058438243,0.058805313
26.66785912,-0.015832095,0.018561292,0.084034429,0.087504069
26.67792613,-0.027646028,0.010128218,0.102150273,0.106308804
26.68799313,-0.036418049,0.02058843,0.08674169,0.096303056
26.69806113,-0.02688008,0.011447661,0.081513695,0.086591397
26.70812812,-0.030313199,0.004936037,0.066405074,0.073163436
26.71819512,-0.003978601,0.010461089,0.061924937,0.062928225
26.72826213,0.002182857,0.001926457,0.021221884,0.021420655
26.73832913,0.002765861,0.003986686,0.012846918,0.013732696
26.74839612,0.013501988,0.002175913,0.019584079,0.0238867
26.75846412,0.037276447,-0.000557879,-0.000778264,0.037288744
26.76853113,0.023750211,0.005666847,-0.010815595,0.026705108
26.77859813,0.042358719,0.008559849,0.003398986,0.043348417
26.78866512,0.017560641,0.02292834,0.009376595,0.030364542
26.79873212,0.010474117,0.032775069,0.033918529,0.04831541
26.80879913,0.013308948,0.030445812,0.038403343,0.050782796
26.81886713,-0.002560012,0.006691901,0.069239219,0.069608941
26.82893413,-0.020605734,0.011489304,0.080916694,0.084285893
26.83900112,-0.023693356,0.019662268,0.072686738,0.078938848
26.84906813,-0.029901583,-0.001543537,0.078528691,0.084043099
26.85913513,-0.02978949,-0.01151949,0.083171965,0.089093704
26.86920213,-0.00863504,-0.002975538,0.065212242,0.065848723
26.87927012,-0.016976477,-0.008073835,0.061922598,0.064713181
26.88933713,-0.013199084,-0.006263976,0.037816867,0.040540951
26.89940413,0.012962418,-0.011179036,0.038860011,0.042462873
26.90947113,0.008147455,0.001238952,0.020746506,0.022323385
26.91953812,0.020701089,0.010792316,0.017899497,0.029417701
26.92960512,0.020808404,0.01995567,0.014306383,0.032185261
26.93967213,0.011986308,0.03195105,-0.004254434,0.034389553
26.94974013,0.015958102,0.014297612,0.021499627,0.030353199
26.95980712,0.001019206,0.022972742,0.0255459,0.03437119
26.96987412,0.002091942,0.028371275,0.052044897,0.059312535
26.97994113,-0.012349968,0.01253316,0.057285172,0.059926561
26.99000813,-0.021306231,0.008064663,0.073150422,0.076615785
27.00007513,-0.00949797,0.008197796,0.089161853,0.090040276
27.01014312,-0.022747569,0.0050659,0.07822522,0.081622916
27.02021013,-0.01067898,0.001019005,0.056061934,0.057079063
27.03027713,-0.027690486,-0.003037957,0.069372536,0.074756544
27.04034413,-0.00613562,-0.003989135,0.063527074,0.06394723
27.05041112,-0.003590556,-0.000655382,0.048706137,0.0488427
27.06047813,0.007808545,0.001712266,0.038227342,0.039054256
27.07054613,0.01621993,-0.004992864,0.026109572,0.031140401
27.08061313,0.02866634,0.003817665,0.014445546,0.032326575
27.09068012,0.016525182,0.006974559,0.016404948,0.024307374
27.10074712,0.026138196,0.010353994,0.014473613,0.031621131
27.11081413,0.018968669,0.018817034,0.01762877,0.032010385
27.12088113,0.011914287,0.010950117,0.026766799,0.031278057
27.13094912,-0.004210891,0.025544512,0.029759989,0.039445033
27.14101612,0.002653466,0.018178372,0.058791414,0.061594842
27.15108313,-0.005915135,0.026065882,0.054885474,0.061047804
27.16115013,-0.026542568,0.021766644,0.069089531,0.077146989
27.17121713,-0.023843995,0.014043879,0.08059919,0.085217346
27.18128412,-0.017855716,0.015450116,0.073244562,0.076956472
27.19135213,-0.011194421,0.010164946,0.068148714,0.069806077
27.20141913,-0.001250911,0.00267998,0.066793914,0.06685936
27.21148613,-0.010270205,-0.006042257,0.057513213,0.058734621
27.22155312,0.005598015,-0.00520013,0.04150763,0.042205005
27.23162013,0.009699635,-0.013673732,0.038229681,0.04174401
27.24168713,-0.001618893,-0.022699184,0.017888972,0.028946313
27.25175513,-0.00109088,-0.003940731,0.00772885,0.008743826
27.26182212,0.016688922,0.00130561,0.00564841,0.017667181
27.27188912,0.009348154,0.005650841,0.015533713,0.018989898
27.28195613,0.007463898,0.007111786,0.027810527,0.029659951
27.29202313,-0.000130932,0.031412485,0.030647011,0.043886224
27.30209112,0.008532157,0.034201625,0.046946125,0.058706793
27.31215812,0.016297807,0.037014684,0.076115545,0.08619328
27.32222513,-0.011124428,0.037177164,0.064424037,0.075208716
27.33229213,-0.0053552,0.039986842,0.093149654,0.101511003
27.34235912,0.006562732,0.035853281,0.086853957,0.094192022
27.35242612,-0.006767129,-0.001943889,0.070387028,0.070738295
27.36249413,0.002985945,-0.001250171,0.051980578,0.052081275
27.37256113,-0.002601691,-0.010626547,0.042858337,0.044232672
27.38262813,-0.00634972,-0.008217933,0.031946263,0.03359192
27.39269512,0.009608364,-0.016633282,0.009656677,0.021499724
27.40276213,0.02191171,-0.037642218,0.013859071,0.045707039
27.41282913,0.017501566,-0.01102202,0.011324303,0.023580279
27.42289613,0.024604919,-0.011571092,0.019263067,0.033322034
27.43296412,-0.005705832,0.005780959,0.014023377,0.016205898
27.44303113,0.012262845,0.019662724,0.036772555,0.043465168
27.45309813,0.001651117,0.033900018,0.052185815,0.062251881
27.46316513,0.021104785,0.033530895,0.065348482,0.07642092
27.47323212,0.01147125,0.045159654,0.075070063,0.08835439
27.48330012,0.004252378,0.046076973,0.075961763,0.088945824
27.49336713,-0.000114651,0.045729137,0.077155765,0.089689348
27.50343413,-0.015371718,0.020097483,0.066674631,0.071314128
27.51350112,0.006490875,-0.000815559,0.065477706,0.065803697
27.52356812,-0.006500989,-0.010513714,0.045569106,0.047215934
27.53363513,0.0049396,-0.012033679,0.02865545,0.03146973
27.54370313,0.000584119,-0.034367777,0.028504592,0.044654194
27.55377012,-0.004755486,-0.026348285,0.034043074,0.043310249
27.56383712,0.011349025,-0.012104394,0.028955412,0.033372633
27.57390413,0.012391246,-0.015644975,0.040180897,0.044864381
27.58397113,-0.008955577,-0.007677486,0.032699384,0.034761989
27.59403813,-0.000427477,0.018772778,0.049014285,0.052488095
27.60410612,0.007343865,0.034669092,0.069377214,0.077904275
27.61417313,0.011257114,0.054294102,0.078214111,0.095875019
27.62424013,0.001827282,0.049195202,0.062649407,0.079677193
27.63430713,0.003510102,0.036942928,0.062504396,0.072690442
27.64437337,0.00344687,0.039247041,0.069988832,0.080315925
27.65444038,0.001767641,0.020594551,0.070136767,0.07311926
27.66450838,0.000300437,0.011073055,0.046928583,0.048218199
27.67457537,-0.019650436,-0.000541818,0.040482028,0.045002531
27.68464237,-0.008307222,-0.011282879,0.03373668,0.036530492
27.69470938,0.000745456,-0.023998325,0.019957716,0.031221559
27.70477638,-0.010516446,-0.02461813,0.035513649,0.044473219
27.71484338,0.011214302,-0.02080834,0.025775111,0.034972903
27.72491137,0.010874971,-0.008628645,0.041490673,0.043751508
27.73497838,0.000858874,-0.018629266,0.049574448,0.052966151
27.74504538,-0.028171483,-0.00391557,0.060511081,0.066862209
27.75511238,-0.000698925,0.011350926,0.05109297,0.052343325
27.76517937,0.021991369,0.035253594,0.058438827,0.071704482
27.77524638,-0.005458019,0.028539291,0.074470139,0.079937993
27.78531438,-0.005614725,0.034764036,0.06550051,0.074366525
27.79538138,0.000475324,0.031860236,0.052782816,0.061654896
27.80544837,-0.001859086,0.02683068,0.051287098,0.057911208
27.81551537,-0.000477946,0.00414553,0.039307907,0.039528792
27.82558238,0.00270452,0.012263713,0.037354937,0.039409446
27.83564938,-0.002039564,0.012553168,0.05126254,0.052816568
27.84571737,0.00550054,0.000851537,0.035831738,0.036261474
27.85578437,0.011924108,-0.00417789,0.019656,0.023366589
27.86585138,0.009286484,-0.022830983,0.020545946,0.032087825
27.87591838,0.001238285,-0.013952809,0.029525515,0.032679815
27.88598537,0.006952741,-0.000625268,0.031776693,0.032534441
27.89605337,0.001973819,0.004833729,0.043612627,0.04392405
27.90612038,-0.020685622,-0.007157759,0.059790704,0.063671475
27.91618738,-0.002962693,-0.015162634,0.067291512,0.069042238
27.92625438,0.009672756,0.004269016,0.067606092,0.068427848
27.93632137,-0.003249316,-0.003138018,0.05774067,0.057917097
27.94638838,-0.018533097,0.017535471,0.072716559,0.077062743
27.95645538,-0.021128905,0.017633284,0.056998073,0.063294105
27.96652338,-0.011217847,0.030460229,0.040974364,0.052273934
27.97659037,-0.008244921,0.023246282,0.039918357,0.046923806
27.98665738,-0.00120608,0.014685008,0.039903154,0.04253664
27.99672438,0.010421164,0.014081904,0.031057486,0.035657652
28.00679138,0.01064132,0.021475434,0.030597895,0.03886725
28.01685937,0.004956009,0.014590923,0.031785464,0.035323827
28.02692637,0.010955471,0.003737906,0.017863244,0.021285905
28.03699338,0.00658729,-0.001928412,0.026850999,0.027714388
28.04706038,0.013928863,-0.01282225,0.038983387,0.043337371
28.05712737,0.000194329,-0.0140976,0.051865388,0.053747544
28.06719437,-0.008102423,-0.010662434,0.049629412,0.051404429
28.07726238,-0.019191503,0.004745856,0.0547276,0.058188891
28.08732938,-0.033213784,0.001245621,0.073748007,0.080891752
28.09739637,-0.00658602,0.018537154,0.064618165,0.067546347
28.10746337,-0.007221348,0.013283467,0.073149253,0.074695458
28.11753038,-0.010409652,0.016091227,0.071498584,0.074022536
28.12759738,0.000301488,0.045296991,0.066404489,0.080383235
28.13766538,0.005417847,0.024579228,0.044842297,0.051422982
28.14773237,0.021190885,0.021305865,0.054266839,0.062031309
28.15779938,0.021989944,0.030947759,0.02791987,0.047125795
28.16786638,0.016837651,0.025233732,0.004869561,0.030723938
28.17793338,0.01512259,-0.000817441,0.014451978,0.020933719
28.18800037,0.017031304,-0.00572775,0.019993969,0.026881801
28.19806838,-0.006864485,-0.003548511,0.013112966,0.015220478
28.20813538,0.004631031,-0.005919447,0.018353825,0.019833033
28.21820238,-0.008929703,-0.02623748,0.027784215,0.039244204
28.22826937,-0.011913428,-0.00635289,0.040208963,0.042415206
28.23833637,-0.025029153,0.009789536,0.05757227,0.063536287
28.24840338,-0.019277228,-0.002395623,0.083615184,0.085842003
28.25847138,-0.017145206,0.007345784,0.078371986,0.080561075
28.26853837,-0.000942589,0.032036913,0.078071439,0.084394323
28.27860537,0.01029268,0.034997175,0.075375288,0.083738734
28.28867238,-0.000764432,0.022163853,0.073880154,0.077136878
28.29873938,0.020635582,0.03074974,0.059965535,0.070478643
28.30880738,0.010905075,0.013501659,0.034526639,0.038643295
28.31887437,0.011836089,0.007978983,0.035282099,0.038060264
28.32894138,0.012833643,-0.00221213,0.010439619,0.016690762
28.33900838,0.003451566,0.001488336,-0.008269132,0.009083336
28.34907538,-0.001962965,-0.011325234,0.002360521,0.011733977
28.35914237,0.004183052,-0.015981263,0.012682026,0.020826245
28.36921038,-0.006758842,-0.017710979,0.026594306,0.032659116
28.37927738,-0.009243726,-0.005678469,0.042152578,0.043526214
28.38934438,-0.023544892,-0.009656786,0.059653879,0.064855229
28.39941137,-0.020720102,0.00336341,0.076711376,0.079531569
28.40947837,-0.011253844,0.017763476,0.079851331,0.082573756
28.41954538,-0.006112862,0.028526957,0.09751577,0.101786442
28.42961338,-0.013903436,0.024235558,0.084499283,0.088998857
28.43968037,-0.019493639,0.020748918,0.074927976,0.080154358
28.44974737,0.010200769,0.025648464,0.075241971,0.080145203
28.45981438,-0.000671726,0.007344669,0.052054253,0.052574144
28.46988138,0.039388818,0.01470699,0.035446991,0.054993306
28.47994838,0.024456729,0.003293152,0.016290928,0.029569761
28.49001637,0.028936774,-0.000359074,0.009402907,0.030428284
28.50008338,0.030415681,0.004832906,0.001015661,0.030813994
28.51015038,0.014262382,0.011051822,0.01043611,0.020843961
28.52021738,0.020184059,-0.009222338,0.008777255,0.023863947
28.53028437,-0.002155631,0.000477096,0.01400642,0.014179357
28.54035138,0.00825974,0.009644562,0.033004609,0.035363047
28.55041938,0.003708377,0.017920875,0.064580158,0.067123071
28.56048638,-0.021782971,0.015451797,0.09077393,0.094621151
28.57055337,-0.009310805,0.019058378,0.091674986,0.094096843
28.58062037,-0.00182477,0.00931149,0.091534068,0.092024558
28.59068738,-0.008855608,0.011234785,0.073881324,0.07525352
28.60075538,0.006327035,-0.000717417,0.07598866,0.076254984
28.61082237,0.000669351,-0.002254686,0.04635848,0.046418103
28.62088937,0.012081243,-0.005373829,0.028548446,0.031461853
28.63095638,0.00695318,0.007416846,0.020168801,0.022586209
28.64102338,0.015464204,0.007992175,0.024656539,0.030182137
28.65109054,0.006123972,0.004025918,-0.00333993,0.008053954
28.66115854,0.027667371,0.009396841,-0.003198427,0.029394114
28.67122554,0.031549155,0.005933133,0.009968333,0.033614266
28.68129254,0.015339028,0.009539568,0.028075991,0.033384883
28.69135954,0.012324551,0.02631406,0.055763142,0.062879665
28.70142654,-0.011572654,0.034580854,0.067437108,0.07666502
28.71149354,-0.017516897,0.015458668,0.066540145,0.070522358
28.72156154,-0.023960675,0.014464075,0.082860893,0.087459996
28.73162854,-0.017874372,0.002757072,0.060859575,0.063490018
28.74169554,-0.016608687,-0.003419817,0.078974249,0.080774226
28.75176254,-0.010538729,-0.005086438,0.068350443,0.069344933
28.76182954,-0.022554282,-0.003748559,0.056529127,0.060977779
28.77189654,-0.001656635,-0.013967719,0.065509281,0.067002294
28.78196454,-0.000758886,-0.002035873,0.037068424,0.037132044
28.79203154,0.022845282,-0.003370244,0.033471217,0.040664331
28.80209854,0.016909627,0.001513022,0.02074826,0.026808861
28.81216554,0.011488408,0.002752796,0.013563201,0.017986713
28.82223254,0.029752296,0.018797026,0.0149104,0.038221033
28.83230054,0.023036367,0.020618854,0.005477672,0.03139771
28.84236754,0.013280342,0.025499854,0.02778246,0.039980935
28.85243454,0.005875374,0.025433579,0.027635695,0.038014716
28.86250154,0.006824815,0.026089618,0.031981931,0.041834079
28.87256854,-0.010106455,0.007291953,0.049797812,0.051333567
28.88263554,-0.025306959,0.015751394,0.055783022,0.063247879
28.89270354,-0.015054808,0.013854996,0.081972701,0.084487466
28.90277054,-0.009944643,-0.010797286,0.073284323,0.074740012
28.91283754,-0.013204036,-0.016496329,0.058156407,0.06187603
28.92290454,-0.008002901,-0.006959886,0.060393552,0.061317759
28.93297154,0.006660052,-0.00262487,0.058742883,0.059177466
28.94303854,0.010085204,-0.001670458,0.036736302,0.038132108
28.95310654,0.02125663,0.004223681,0.031796574,0.038479942
28.96317354,0.021795688,0.00389293,0.036591291,0.042768323
28.97324054,0.003402842,-0.003112491,0.020734811,0.021241453
28.98330754,0.006040146,0.006991863,0.019249034,0.021351694
28.99337454,0.02624256,0.009921994,0.029586911,0.040773806
29.00344154,0.009516956,0.022013323,0.02884373,0.037511593
29.01350954,0.005100142,0.023740792,0.034539503,0.042221013
29.02357654,-0.001966455,0.014035382,0.046961328,0.04905329
29.03364354,-0.002916801,0.022935137,0.050695944,0.055719001
29.04371054,-0.010485181,0.022858155,0.049634675,0.055642027
29.05377754,-0.008515309,0.014872229,0.04812317,0.05108359
29.06384554,-0.019915361,0.024441526,0.07759606,0.083756542
29.07391254,-0.019807827,0.004693779,0.075934866,0.078616064
29.08397954,-0.014183783,-0.002948532,0.068290216,0.069809936
29.09404654,-0.00577397,-0.003438601,0.071731303,0.07204542
29.10411354,0.010710308,-0.005553448,0.038957659,0.040782971
29.11418054,0.020292323,-0.009318123,0.027145114,0.035149154
29.12424854,0.028566499,-0.001564386,0.028809816,0.040601696
29.13431554,0.012718827,0.003600259,0.017899497,0.022251346
29.14438254,0.010813393,0.0027481,0.017614152,0.020850417
29.15444954,0.01213649,-0.004560645,0.030195606,0.032861353
29.16451654,0.009940815,0.018320496,0.030498492,0.036940742
29.17458354,-0.009192526,0.021894205,0.023756068,0.03358883
29.18465154,-0.000480696,0.024650345,0.04410087,0.050524818
29.19471854,-0.008696043,0.029731063,0.065642012,0.072583959
29.20478554,-0.010629224,0.035754755,0.074752559,0.083542373
29.21485254,0.004167713,0.030902955,0.073390743,0.079740602
29.22491954,-0.011436523,0.024269837,0.080564691,0.084914596
29.23498654,-0.012176141,0.029310393,0.067684445,0.074756549
29.24505454,-0.009388911,0.021743822,0.068285539,0.072276277
29.25512154,0.006618052,0.010000968,0.05152508,0.052902285
29.26518854,0.000289867,0.004083568,0.039707857,0.039918335
29.27525554,0.008286519,-0.012523841,0.038821419,0.041624699
29.28532254,0.01231504,-0.018812558,0.02925245,0.036895506
29.29539054,0.00631957,-0.010597165,0.023270749,0.026339412
29.30545754,-0.000312515,-0.007979604,0.017888387,0.01958995
29.31552454,0.005275294,0.008336595,0.024626133,0.026528739
29.32559154,0.007499502,0.005186937,0.038843054,0.039898993
29.33565854,0.000790836,0.028341308,0.034196856,0.044421618
29.34572554,-0.013792549,0.042649116,0.04825941,0.06586465
29.35579354,0.000630577,0.051733222,0.063818266,0.08215531
29.36586054,-0.009509765,0.03957348,0.061116852,0.073428643
29.37592754,-0.003515246,0.043226291,0.070094082,0.082426025
29.38599454,0.000244852,0.039127539,0.062009722,0.073322779
29.39606154,0.004199479,0.010456302,0.051830304,0.053041025
29.40612854,0.004642497,0.003437523,0.051832643,0.052153545
29.41619654,0.002870599,-0.002845858,0.045099574,0.045280358
29.42626354,0.003465928,-0.019745316,0.038812063,0.043683709
29.43633054,0.009624965,-0.021302229,0.023994634,0.033498767
29.44639754,0.008243935,-0.021302795,0.040612421,0.046595496
29.45646454,0.002169792,-0.011499774,0.035074523,0.036975329
29.46653154,0.001835404,-0.022103188,0.034173467,0.040739974
29.47659954,0.003442164,-0.003450643,0.041955526,0.04223768
29.48666654,0.002909602,0.018042315,0.062609646,0.065222379
29.49673354,-0.010322464,0.03511041,0.054229417,0.065422655
29.50680054,0.001840649,0.042652423,0.066805608,0.079281817
29.51686754,-0.01350906,0.041544869,0.065760711,0.078948983
29.52693454,-0.004523726,0.026455161,0.074447919,0.079138058
29.53700254,0.007149007,0.022802332,0.058584423,0.063270762
29.54706954,4.48317E-05,0.024978392,0.050501817,0.05634142
29.55713654,-0.006119796,0.008198472,0.04465811,0.045814993
29.56720354,-0.001901578,0.000358654,0.03791627,0.037965618
29.57727054,0.012630178,-0.01738739,0.025335985,0.033222807
29.58733754,0.004837593,-0.017918811,0.041348585,0.045323191
29.59740554,0.01852365,-0.019464906,0.023229234,0.035519086
29.60747254,-0.00833696,-0.014203508,0.029060662,0.033403093
29.61753954,-0.00816507,-0.008952672,0.039835326,0.041637386
29.62760654,-0.007958252,-0.008940192,0.044923573,0.046490733
29.63767354,0.008322817,0.01658634,0.04433125,0.048058669
29.64774125,0.01379233,0.032552071,0.040600727,0.053835719
29.65780925,0.01388679,0.031770645,0.063815927,0.072627057
29.66787625,-0.002149345,0.026701913,0.07639972,0.080960046
29.67794325,-0.006089692,0.039357188,0.045870822,0.060747057
29.68801025,0.005720706,0.035980312,0.077760367,0.085871904
29.69807725,-0.008408451,0.026231614,0.051267217,0.058199031
29.70814425,0.004284483,0.022151665,0.052757673,0.057379657
29.71821225,0.005611262,0.022133538,0.044660448,0.050159101
29.72827925,0.004278782,0.001209734,0.036269109,0.036540658
29.73834625,0.010324456,-0.001960626,0.014853682,0.018195338
29.74841325,0.001930157,-0.004605559,0.041337476,0.041638007
29.75848025,0.02460459,-0.008233702,0.045075601,0.052009513
29.76854725,-0.004649468,0.002399441,0.022621123,0.023218314
29.77861525,0.005183063,0.007877223,0.049420082,0.050311622
29.78868225,-0.000878809,-0.007628095,0.067987915,0.068420149
29.79874925,0.007741467,0.004101365,0.059919927,0.060556991
29.80881625,-0.004337346,0.017794119,0.071907889,0.07420369
29.81888325,-0.012162336,0.016533057,0.071469932,0.074358696
29.82895025,-0.022358327,0.007840696,0.057554144,0.062240266
29.83901825,-0.025180833,0.012894993,0.061149012,0.067376234
29.84908525,-0.01520478,0.019959982,0.057555898,0.06278748
29.85915225,0.0043391,0.020220293,0.052455372,0.056384874
29.86921925,-0.010383412,0.013277912,0.049297875,0.052099892
29.87928625,-0.000710345,0.019799111,0.034316139,0.039624573
29.88935325,0.007600768,0.032813953,0.024725536,0.041783721
29.89942125,0.010424517,0.010538291,0.033550739,0.036679397
29.90948825,0.004822838,-0.002325492,0.036690693,0.037079302
29.91955525,0.000716247,-0.006704618,0.03354723,0.034218147
29.92962225,0.001401039,0.002976543,0.039838834,0.039974435
29.93968925,-0.005960652,0.012070225,0.046730363,0.048630716
29.94975625,0.00174459,-0.002549167,0.04539135,0.045496335
29.95982425,-0.011831009,0.007304196,0.064408835,0.065892504
29.96989125,-0.016298639,0.001592654,0.059774331,0.061977035
29.97995825,-0.015727009,-0.011823308,0.059922851,0.063070417
29.99002525,-0.011597285,0.000167431,0.074439148,0.075337321
30.00009225,-0.002726931,0.026441548,0.071893271,0.076650075
30.01015925,-0.006885471,0.019354065,0.063952752,0.067171006
30.02022725,0.008851168,0.021130613,0.056463053,0.060933754
30.03029425,0.01522826,0.031060793,0.061994519,0.070992909
30.04036125,0.00078773,0.017565109,0.034000974,0.03827819
30.05042825,0.013341208,0.023064105,0.042832024,0.050443266
30.06049525,0.008688268,0.010154037,0.036545683,0.038912432
30.07056225,0.003500253,-0.003086891,0.02367713,0.024132699
30.08063025,0.001099578,-0.009626509,0.030717178,0.032209063
30.09069725,0.004925219,-0.008360696,0.020543607,0.02272001
30.10076425,-0.015614752,-0.000309921,0.041501783,0.044343145
30.11083125,-0.014067725,-0.0094508,0.052429644,0.05510069
